dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.543091,17.749679,8.706016,11.417112,7.486631,0.000000,4.298929
0.010000,4.498723,17.644080,8.820561,11.491979,7.486631,-0.000000,4.331133
0.010000,4.457802,17.536302,8.935856,11.566845,7.486631,0.000000,4.368880
0.010000,4.421094,17.426227,9.051898,11.641711,7.486631,0.000000,4.413307
0.010000,4.389546,17.313791,9.168690,11.716578,7.486631,0.000000,4.465790
0.010000,4.364317,17.199010,9.286230,11.791444,7.486631,0.000000,4.527954
0.010000,4.346806,17.082052,9.404519,11.866310,7.486631,-0.000000,4.601576
0.010000,4.338656,16.963332,9.523556,11.941176,7.486631,0.000000,4.688337
0.010000,4.341683,16.843635,9.643342,12.016043,7.486631,-0.000000,4.789279
0.010000,4.357684,16.724234,9.763877,12.090909,7.486631,0.000000,4.903950
0.010000,4.380056,16.617320,9.885160,12.165775,7.486631,-0.000000,4.911037
0.010000,4.402716,16.497414,10.007193,12.240642,7.486631,0.000000,4.887382
0.010000,4.422678,16.376269,10.129973,12.315508,7.486631,-0.000000,4.864105
0.010000,4.439945,16.253955,10.253503,12.390374,7.486631,0.000000,4.841264
0.010000,4.454532,16.130539,10.377781,12.465241,7.486631,-0.000000,4.818915
0.010000,4.466462,16.006085,10.502807,12.540107,7.486631,0.000000,4.797107
0.010000,4.475766,15.880657,10.628583,12.614973,7.486631,-0.000000,4.775887
0.010000,4.482486,15.754314,10.755107,12.689840,7.486631,0.000000,4.755294
0.010000,4.486669,15.627112,10.882380,12.764706,7.486631,0.000000,4.735363
0.010000,4.488370,15.499104,11.010401,12.839572,7.486631,0.000000,4.716124
0.010000,4.487650,15.370338,11.139171,12.914439,7.486631,-0.000000,4.697603
0.010000,4.484574,15.240858,11.268690,12.989305,7.486631,0.000000,4.679819
0.010000,4.479214,15.110702,11.398957,13.064171,7.486631,-0.000000,4.662790
0.010000,4.471646,14.979906,11.529973,13.139037,7.486631,0.000000,4.646527
0.010000,4.461946,14.848500,11.661738,13.213904,7.486631,0.000000,4.631040
0.010000,4.450198,14.716510,11.794251,13.288770,7.486631,-0.000000,4.616334
0.010000,4.436485,14.583956,11.927513,13.363636,7.486631,0.000000,4.602414
0.010000,4.420893,14.450857,12.061524,13.438503,7.486631,0.000000,4.589279
0.010000,4.403510,14.317224,12.196283,13.513369,7.486631,0.000000,4.576931
0.010000,4.384425,14.183068,12.331791,13.588235,7.486631,-0.000000,4.565367
0.010000,4.363728,14.048393,12.468048,13.663102,7.486631,0.000000,4.554584
0.010000,4.341512,13.913201,12.605053,13.737968,7.486631,-0.000000,4.544581
0.010000,4.317869,13.777492,12.742807,13.812834,7.486631,0.000000,4.535352
0.010000,4.292891,13.641260,12.881310,13.887701,7.486631,0.000000,4.526896
0.010000,4.266692,13.504591,13.020468,13.943850,5.614973,-187.165775,4.519214
0.010000,4.239405,13.367658,13.160094,13.981283,3.743316,-187.165775,4.512310
0.010000,4.211170,13.230631,13.300000,14.000000,1.871658,-187.165775,4.506186
0.010000,4.182131,13.093676,13.440000,14.000000,0.000000,-187.165775,4.500839
0.010000,4.152413,12.956866,13.580000,14.000000,0.000000,0.000000,4.496263
0.010000,4.122121,12.820183,13.720000,14.000000,0.000000,0.000000,4.492447
0.010000,4.091359,12.683604,13.860000,14.000000,0.000000,0.000000,4.489383
0.010000,4.060229,12.547109,14.000000,14.000000,0.000000,0.000000,4.487062
0.010000,4.028833,12.410675,14.140000,14.000000,0.000000,0.000000,4.485480
0.010000,3.997272,12.274279,14.280000,14.000000,0.000000,0.000000,4.484634
0.010000,3.965645,12.137898,14.420000,14.000000,0.000000,0.000000,4.484520
0.010000,3.934053,12.001509,14.560000,14.000000,0.000000,0.000000,4.485139
