dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,9.258115,4.047231,26.670435,12.192054,4.377659,24.888930,6.149958
0.010000,9.379550,4.032049,26.792815,12.238031,4.597755,22.009638,6.167576
0.010000,9.501707,4.018929,26.915674,12.285924,4.789311,19.155650,6.184715
0.010000,9.624561,4.007830,27.039029,12.335448,4.952376,16.306443,6.201359
0.010000,9.748088,3.998708,27.162892,12.386336,5.088798,13.642227,6.217495
0.010000,9.872264,3.991519,27.287275,12.438334,5.199745,11.094657,6.233110
0.010000,9.997063,3.986214,27.412187,12.491199,5.286573,8.682802,6.248197
0.010000,10.122462,3.982744,27.537634,12.544710,5.351033,6.446019,6.262748
0.010000,10.248437,3.981058,27.663621,12.598656,5.394641,4.360786,6.276761
0.010000,10.374966,3.981104,27.790149,12.652843,5.418686,2.404527,0.007046
0.010000,10.502025,3.982827,27.917221,12.707130,5.428697,1.001143,0.019974
0.010000,10.629595,3.986172,28.044834,12.761359,5.422940,-0.575748,0.032359
0.010000,10.757655,3.991083,28.172988,12.815404,5.404462,-1.847768,0.044205
0.010000,10.886186,3.997503,28.301680,12.869126,5.372169,-3.229368,0.055513
0.010000,11.015171,4.005374,28.430904,12.922479,5.335366,-3.680255,0.066287
0.010000,11.144594,4.014638,28.560658,12.975379,5.290015,-4.535079,0.076533
0.010000,11.274439,4.025236,28.690936,13.027735,5.235519,-5.449664,0.086255
0.010000,11.404694,4.037110,28.821731,13.079521,5.178596,-5.692292,0.095459
0.010000,11.535348,4.050199,28.953038,13.130729,5.120825,-5.777048,0.104152
0.010000,11.666388,4.064445,29.084851,13.181270,5.054103,-6.672264,0.112339
0.010000,11.797808,4.079789,29.217163,13.231207,4.993682,-6.042037,0.120026
0.010000,11.929598,4.096170,29.349968,13.280492,4.928555,-6.512685,0.127221
0.010000,12.061754,4.113531,29.483259,13.329136,4.864328,-6.422715,0.133929
0.010000,12.194271,4.131812,29.617031,13.377176,4.804078,-6.025002,0.140158
0.010000,12.327145,4.150954,29.751277,13.424590,4.741339,-6.273958,0.145911
0.010000,12.460375,4.170898,29.885991,13.471453,4.686283,-5.505536,0.151197
0.010000,12.593960,4.191586,30.021169,13.517745,4.629227,-5.705653,0.156019
0.010000,12.727901,4.212960,30.156804,13.563541,4.579608,-4.961865,0.160384
0.010000,12.862199,4.234960,30.292893,13.608853,4.531200,-4.840789,0.164295
0.010000,12.996858,4.257530,30.429430,13.653728,4.487507,-4.369270,0.167758
0.010000,13.131882,4.280611,30.566412,13.698223,4.449464,-3.804312,0.170776
0.010000,13.267275,4.304146,30.703836,13.742349,4.412620,-3.684411,0.173352
0.010000,13.403045,4.328075,30.841698,13.786197,4.384835,-2.778554,0.175490
0.010000,13.539197,4.352341,30.979995,13.829779,4.358203,-2.663201,0.177192
0.010000,13.675740,4.376887,31.118727,13.873165,4.338618,-1.958473,0.178461
0.010000,13.812682,4.401652,31.257891,13.916401,4.323588,-1.502952,0.179297
0.010000,13.950034,4.426580,31.397486,13.959531,4.312995,-1.059370,0.179701
0.010000,14.087805,4.451611,31.537513,14.002617,4.308576,-0.441926,0.179675
0.010000,14.226005,4.476685,31.677970,14.045704,4.308693,0.011796,0.179218
0.010000,14.364648,4.501744,31.818858,14.088847,4.314335,0.564183,0.178330
0.010000,14.503743,4.526725,31.960179,14.132091,4.324332,0.999699,0.177009
0.010000,14.643304,4.551569,32.101934,14.175503,4.341249,1.691704,0.175254
0.010000,14.783343,4.576213,32.244125,14.219111,4.360836,1.958628,0.173063
0.010000,14.923874,4.600594,32.386755,14.262980,4.386867,2.603099,0.170433
0.010000,15.064909,4.624648,32.529827,14.307162,4.418193,3.132611,0.167361
0.010000,15.206461,4.648312,32.673343,14.351674,4.451225,3.303234,0.163844
0.010000,15.348545,4.671518,32.817310,14.396621,4.494698,4.347316,0.159878
0.010000,15.491172,4.694199,32.961729,14.441966,4.534497,3.979836,0.155458
0.010000,15.634357,4.716287,33.106607,14.487827,4.586053,5.155677,0.150580
0.010000,15.778111,4.737712,33.251949,14.534174,4.634758,4.870461,0.145238
0.010000,15.922447,4.758401,33.397760,14.581100,4.692524,5.776642,0.139427
0.010000,16.067375,4.778281,33.544046,14.628577,4.747749,5.522493,0.133141
0.010000,16.287223,4.798637,33.764834,22.078839,745.026177,74027.842768,0.048189
0.010000,16.508009,4.800170,33.985626,22.079121,0.028253,-74499.792418,6.250522
0.010000,16.713559,4.786486,34.191631,20.600496,-147.862546,-14789.079832,6.184480
0.010000,16.904980,4.762253,34.384580,19.294905,-130.559054,1730.349149,6.131509
