dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,12.904734,2.215879,30.399958,14.482221,-4.630845,5.215874,0.156019
0.010000,13.047295,2.238627,30.544322,14.436444,-4.577717,5.312754,0.160384
0.010000,13.189313,2.261893,30.688234,14.391133,-4.531058,4.665950,0.164295
0.010000,13.330802,2.285607,30.831696,14.346256,-4.487731,4.332731,0.167758
0.010000,13.471775,2.309705,30.974714,14.301783,-4.447310,4.042104,0.170776
0.010000,13.612245,2.334121,31.117290,14.257634,-4.414879,3.243069,0.173352
0.010000,13.752226,2.358793,31.259428,14.213808,-4.382613,3.226574,0.175490
0.010000,13.891730,2.383656,31.401131,14.170218,-4.359020,2.359302,0.177192
0.010000,14.030769,2.408650,31.542399,14.126836,-4.338231,2.078870,0.178461
0.010000,14.169357,2.433714,31.683235,14.083605,-4.323005,1.522594,0.179297
0.010000,14.307505,2.458786,31.823640,14.040470,-4.313575,0.943046,0.179701
0.010000,14.445225,2.483807,31.963614,13.997387,-4.308269,0.530566,0.179675
0.010000,14.582526,2.508719,32.103157,13.954299,-4.308781,-0.051159,0.179218
0.010000,14.719420,2.533461,32.242268,13.911158,-4.314116,-0.533554,0.178330
0.010000,14.855915,2.557976,32.380947,13.867904,-4.325386,-1.126914,0.177009
0.010000,14.992020,2.582204,32.519192,13.824504,-4.339983,-1.459785,0.175254
0.010000,15.127743,2.606089,32.657001,13.780885,-4.361940,-2.195652,0.173063
0.010000,15.263092,2.629571,32.794371,13.737011,-4.387379,-2.543869,0.170433
0.010000,15.398071,2.652593,32.931300,13.692839,-4.417210,-2.983088,0.167361
0.010000,15.532686,2.675097,33.067783,13.648294,-4.454559,-3.734968,0.163844
0.010000,15.666941,2.697025,33.203816,13.603386,-4.490757,-3.619757,0.159878
0.010000,15.800838,2.718318,33.339396,13.557998,-4.538767,-4.800996,0.155458
0.010000,15.934380,2.738919,33.474518,13.512163,-4.583493,-4.472674,0.150580
0.010000,16.067567,2.758769,33.609176,13.465783,-4.638071,-5.457724,0.145238
0.010000,16.200398,2.777809,33.743365,13.418876,-4.690672,-5.260127,0.139427
0.010000,16.332871,2.795981,33.877078,13.371364,-4.751236,-6.056380,0.133141
0.010000,16.383564,2.800959,33.928015,5.093663,-827.770010,-82301.877388,0.048189
0.010000,16.442695,2.801237,33.987147,5.913208,81.954451,90972.446084,6.250522
